CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgOrderValue,UniqueProducts,AvgDaysBetweenPurchases,FavShoppingDay,FavShoppingHour,Is_UK,MonthlySpendMean,MonthlySpendSTD,SpendingTrend,Cluster
13489.0,105,4,449.52,560,112.38,11,14.461538461538462,Friday,10,1,149.84,92.80782725611026,-20.156129032258065,1
13491.0,52,10,1215.82,903,121.58199999999997,73,3.7058823529411766,Wednesday,14,1,173.6885714285714,92.25251115436215,-15.353396946564885,1
13492.0,136,3,1269.84,408,423.28,38,1.5714285714285714,Tuesday,14,0,634.92,452.01093880568857,319.62,2
13493.0,275,2,498.63,377,249.315,5,2.2,Friday,15,0,249.315,155.51399438635738,219.92999999999998,1
13494.0,312,1,316.26000000000005,162,316.26000000000005,18,0.0,Tuesday,11,1,316.26000000000005,0.0,0.0,1
13495.0,8,5,2044.8700000000001,829,408.974,34,7.638297872340425,Friday,15,1,511.2175,305.24556522850037,-19.902708860759503,2
13496.0,11,2,653.33,341,326.66499999999996,28,10.264705882352942,Wednesday,10,1,326.66499999999996,246.56106353193724,-31.69909090909091,1
13497.0,283,2,348.05,163,174.02499999999998,19,4.722222222222222,Wednesday,9,1,174.025,29.026733367707784,13.683333333333337,1
13499.0,18,5,1159.11,1365,231.82199999999997,31,6.097560975609756,Tuesday,14,1,289.77750000000003,184.70347377621243,27.292458100558655,1
13500.0,23,3,1166.77,609,388.92333333333335,60,1.53125,Wednesday,15,1,583.385,363.43167232644987,171.32333333333335,2
13501.0,288,1,1340.32,560,1340.32,52,0.0,Thursday,18,0,1340.32,0.0,0.0,2
13502.0,17,3,292.0,264,97.33333333333331,17,18.0,Thursday,10,1,97.33333333333333,20.580158729546604,0.1700000000000007,1
13503.0,71,1,216.85,248,216.85000000000002,17,0.0,Thursday,13,1,216.85,0.0,0.0,1
13504.0,64,1,295.93,178,295.93000000000006,22,0.0,Thursday,13,1,295.93,0.0,0.0,1
13505.0,73,4,3633.63,2467,908.4075,181,0.7523809523809524,Wednesday,11,0,908.4075,407.8934472281538,144.69642857142858,2
13506.0,316,2,458.52,324,229.26,26,2.12,Sunday,12,1,229.26,101.6253865921306,-143.72,1
13507.0,3,4,2479.16,1597,619.79,146,0.8757763975155279,Sunday,11,1,619.79,416.24237146162807,-107.83857142857141,2
13508.0,244,1,110.97,24,110.97000000000003,12,0.0,Sunday,11,1,110.97,0.0,0.0,1
13509.0,9,6,964.72,1105,160.78666666666666,26,6.5,Wednesday,13,1,192.94400000000002,153.54607347633478,-24.13761421319797,1
13510.0,1,4,1791.56,1386,447.89,86,1.5789473684210527,Thursday,13,1,447.89,140.5685192352825,-33.40693333333331,2
13512.0,261,1,251.21,143,251.20999999999998,15,0.0,Thursday,10,1,251.21,0.0,0.0,1
13513.0,127,1,205.1,109,205.09999999999997,10,0.0,Friday,11,1,205.1,0.0,0.0,1
13514.0,74,1,152.20000000000002,40,152.20000000000002,4,0.0,Tuesday,9,1,152.20000000000002,0.0,0.0,1
13515.0,73,4,891.12,681,222.78,50,2.9827586206896552,Wednesday,11,1,222.78,101.02002705734476,22.322857142857142,1
13516.0,21,3,1389.41,985,463.13666666666677,43,5.046511627906977,Wednesday,12,1,463.1366666666667,311.65295768423783,84.51576923076922,2
13517.0,60,3,2128.42,1369,709.4733333333334,125,0.8571428571428571,Monday,8,1,709.4733333333334,339.829712846498,-146.40499999999997,2
13518.0,86,1,627.16,382,627.1600000000001,36,0.0,Thursday,10,1,627.16,0.0,0.0,1
13519.0,78,1,122.75,23,122.75,8,0.0,Thursday,18,1,122.75,0.0,0.0,1
13520.0,59,6,2984.35,1633,497.3916666666666,48,3.616279069767442,Wednesday,10,0,497.39166666666665,152.8441831953924,27.206326530612248,2
13521.0,1,3,1070.47,715,356.8233333333333,312,0.016826923076923076,Thursday,13,1,535.235,364.5206167694771,515.51,2
13522.0,30,1,125.80000000000001,44,125.80000000000001,5,0.0,Wednesday,15,1,125.80000000000001,0.0,0.0,1
13523.0,33,5,3964.88,1752,792.976,157,1.9415204678362572,Tuesday,8,1,991.22,571.0175649954504,2.2723376623376605,2
13524.0,41,5,680.1800000000001,324,136.036,17,6.8076923076923075,Sunday,12,1,136.036,51.9302694004181,4.948372093023252,1
13525.0,15,2,628.78,394,314.39,5,46.6,Friday,12,1,314.39,44.56186935037621,9.00285714285714,1
13527.0,34,7,2242.36,1683,320.33714285714285,153,1.3472222222222223,Sunday,12,1,448.47200000000004,238.26668718056246,35.54427631578947,2
13529.0,79,2,307.76,74,153.88,15,8.928571428571429,Thursday,9,1,153.88,38.49489316779563,-13.609999999999996,1
13531.0,205,2,483.8,174,241.90000000000003,17,7.666666666666667,Wednesday,15,1,241.89999999999998,89.87327188881018,-25.42,1
13532.0,34,1,210.31,129,210.30999999999995,66,0.0,Sunday,12,1,210.31,0.0,0.0,1
13533.0,183,3,269.09,202,89.69666666666667,61,1.135135135135135,Thursday,12,1,134.545,14.700749980868322,-6.930000000000002,1
13534.0,2,25,5870.08,2961,234.8032,119,1.176271186440678,Wednesday,10,1,489.17333333333335,259.96471751281007,10.849462989840346,0
13536.0,1,7,3444.39,2126,492.05571428571426,91,0.4011299435028249,Sunday,13,1,861.0975,575.7257949391649,289.443,2
13538.0,43,7,1280.85,175,182.97857142857146,10,11.25,Thursday,7,1,182.97857142857146,95.71443576747299,-4.823648648648647,1
13539.0,86,3,631.34,320,210.4466666666667,35,6.166666666666667,Thursday,10,1,210.4466666666667,91.35915407518469,23.80423076923077,1
13544.0,40,2,276.06,112,138.03,76,2.5974025974025974,Wednesday,12,1,138.03,35.38362333057485,8.34,1
13546.0,12,3,621.09,357,207.03,72,1.9479166666666667,Monday,14,1,207.03,23.974188203148827,6.07403225806452,1
13548.0,96,2,678.16,436,339.08,114,1.2049180327868851,Sunday,14,1,339.08,82.12338156700562,23.227999999999998,1
13549.0,26,7,918.2,458,131.17142857142855,37,4.28,Tuesday,13,1,183.64000000000001,109.42483379014107,-27.45779569892473,1
13551.0,319,1,91.80000000000001,12,91.80000000000001,4,0.0,Monday,14,1,91.80000000000001,0.0,0.0,1
13552.0,66,12,3740.07,1417,311.67249999999996,82,2.287037037037037,Wednesday,15,1,534.2957142857142,250.789867010687,4.225781249999994,2
13555.0,74,4,4098.88,2636,1024.72,128,0.9552238805970149,Tuesday,12,1,2049.44,649.6755684185761,229.695,0
13557.0,28,2,584.06,546,292.03,31,7.636363636363637,Friday,15,1,292.03,72.61986642785844,12.837499999999999,1
13558.0,6,4,594.52,338,148.63,123,0.3630952380952381,Sunday,11,1,198.17333333333332,100.85205319344436,-95.01499999999999,1
13560.0,7,1,171.42000000000002,63,171.42,32,0.0,Friday,13,1,171.42000000000002,0.0,0.0,1
13561.0,216,1,141.85999999999999,83,141.86,14,0.0,Sunday,12,1,141.85999999999999,0.0,0.0,1
13562.0,82,3,1799.33,757,599.7766666666666,50,2.0123456790123457,Monday,10,1,599.7766666666666,8.956418555054972,-2.434210526315781,2
13563.0,84,2,777.53,209,388.765,49,1.1458333333333333,Friday,17,1,388.765,110.14602330542849,77.88499999999999,1
13564.0,354,2,1174.03,635,587.0150000000001,67,0.16455696202531644,Monday,16,1,1174.03,0.0,0.0,2
13565.0,19,2,240.22,172,120.11,35,8.513513513513514,Sunday,14,1,120.10999999999999,14.043140674364839,1.986,1
13566.0,41,2,856.84,567,428.4200000000001,134,0.24404761904761904,Sunday,12,1,428.41999999999996,196.42012167799908,-277.7799999999999,2
13568.0,173,1,187.05,66,187.04999999999998,41,0.0,Sunday,14,1,187.05,0.0,0.0,1
13569.0,17,2,337.12,155,168.55999999999997,72,4.545454545454546,Tuesday,13,1,168.56,83.07090465379561,10.680000000000001,1
13570.0,243,1,239.49,161,239.49000000000004,27,0.0,Sunday,13,1,239.49,0.0,0.0,1
13571.0,13,12,2088.94,1757,174.07833333333335,157,0.696165191740413,Thursday,12,1,232.10444444444445,181.26372990142787,51.62233333333334,2
13572.0,206,1,1384.25,534,1384.2499999999998,32,0.0,Wednesday,11,1,1384.25,0.0,0.0,2
13573.0,50,2,290.25,302,145.125,24,8.416666666666666,Thursday,14,1,145.125,160.3081783628022,32.387142857142855,1
13575.0,23,5,732.0699999999999,449,146.41400000000002,41,3.3555555555555556,Friday,11,1,146.414,66.49178092065213,7.505116279069769,1
13576.0,10,18,6717.34,2646,373.18555555555554,78,2.832,Wednesday,14,1,559.7783333333333,259.4204865686501,25.01167832167833,0
13577.0,25,4,1687.6000000000001,791,421.90000000000003,61,2.6219512195121952,Thursday,10,1,421.9,67.87752450799408,14.304672897196262,2
13579.0,15,2,467.04,176,233.52000000000004,19,16.09090909090909,Friday,8,1,233.51999999999998,97.32617736251638,12.512727272727268,1
13581.0,309,1,118.0,30,118.0,10,0.0,Thursday,14,1,118.0,0.0,0.0,1
13583.0,156,1,781.03,725,781.03,53,0.0,Thursday,10,1,781.03,0.0,0.0,2
13584.0,307,1,142.4,37,142.4,24,0.0,Sunday,12,1,142.4,0.0,0.0,1
13587.0,64,1,712.4,180,712.4,8,0.0,Friday,12,1,712.4,0.0,0.0,1
13588.0,16,9,2478.95,2606,275.43888888888887,131,1.3641618497109826,Thursday,9,1,413.1583333333333,151.27567265316216,41.66175,2
13589.0,15,2,379.65,114,189.82500000000002,21,8.2,Friday,12,1,189.825,60.563695808627806,17.13,1
13590.0,11,6,1981.92,1848,330.3199999999999,70,3.383720930232558,Wednesday,12,1,330.32,116.27384073814711,13.789593495934954,2
13591.0,65,3,1117.13,485,372.37666666666655,56,3.526315789473684,Thursday,12,1,372.3766666666666,78.94094396023738,-12.962692307692308,1
13592.0,36,4,247.95999999999998,84,61.989999999999995,15,15.2,Sunday,14,1,82.65333333333332,43.47473097482413,-6.615961538461538,1
13593.0,108,5,2011.88,719,402.3760000000001,77,1.8015873015873016,Friday,16,1,502.97,123.8472551169383,6.776896551724139,2
13594.0,53,1,396.97,359,396.97,26,0.0,Tuesday,10,1,396.97,0.0,0.0,1
13596.0,6,2,664.11,384,332.055,133,0.04827586206896552,Sunday,11,1,332.055,65.92356521002183,-93.23000000000002,2
13598.0,47,1,160.04,52,160.04000000000005,33,0.0,Sunday,14,1,160.04,0.0,0.0,1
13599.0,1,21,5149.92,3293,245.2342857142857,171,1.4653061224489796,Wednesday,9,1,572.2133333333334,542.2171696608289,56.15200763358779,0
13600.0,312,1,219.52,324,219.51999999999998,19,0.0,Monday,15,1,219.52,0.0,0.0,1
13601.0,45,2,693.32,548,346.66,90,1.6938775510204083,Tuesday,17,1,346.65999999999997,37.53322794538191,-10.615999999999996,1
13602.0,65,1,428.89,267,428.89,23,0.0,Thursday,11,1,428.89,0.0,0.0,1
13603.0,26,1,164.34,164,164.34,27,0.0,Sunday,15,1,164.34,0.0,0.0,1
13606.0,29,3,276.75,276,92.25,40,7.230769230769231,Sunday,12,1,92.24999999999999,75.73281785329263,-8.74141791044776,1
13607.0,40,1,675.51,288,675.5100000000001,93,0.0,Sunday,16,1,675.51,0.0,0.0,2
13610.0,12,7,1082.33,488,154.6185714285714,165,1.2570093457943925,Sunday,15,1,154.6185714285714,49.69219101246239,-4.4420657276995295,1
13611.0,89,3,1154.4,754,384.8,67,3.8028169014084505,Sunday,14,1,384.8,116.0782705763658,21.155714285714275,1
13614.0,24,4,1585.46,564,396.365,171,1.5721649484536082,Tuesday,14,1,396.365,171.40055805043343,21.334889867841408,2
13615.0,319,1,417.69,189,417.6900000000001,23,0.0,Tuesday,8,1,417.69,0.0,0.0,1
13617.0,40,3,544.18,300,181.39333333333335,31,3.255813953488372,Sunday,13,1,181.39333333333335,51.801479065112936,11.842500000000008,1
13618.0,174,1,177.34,246,177.34,13,0.0,Sunday,11,1,177.34,0.0,0.0,1
13621.0,117,1,213.85,343,213.85,19,0.0,Monday,8,1,213.85,0.0,0.0,1
13623.0,31,5,727.74,286,145.54799999999997,75,3.4415584415584415,Thursday,13,1,145.548,36.08815553613124,6.784599999999999,1
13626.0,253,1,257.23,209,257.22999999999996,19,0.0,Friday,10,1,257.23,0.0,0.0,1
13627.0,59,5,1638.47,1269,327.694,84,3.2527472527472527,Thursday,9,1,327.694,52.55597901285826,-0.3737096774193533,2
13629.0,23,11,7792.36,4372,708.3963636363637,28,5.344827586206897,Wednesday,8,1,865.8177777777778,317.5249263356256,43.31293577981651,0
13630.0,5,7,2031.78,1391,290.25428571428574,51,3.9571428571428573,Friday,15,1,338.63,81.23085596003529,-6.824730077120824,2
13631.0,100,11,3070.42,467,279.1290909090909,6,16.5,Tuesday,15,1,614.0840000000001,533.3767929709728,-30.265,2
13632.0,25,5,2118.93,1031,423.78600000000006,121,1.5069444444444444,Sunday,8,1,529.7325,274.32265386766727,22.879770992366407,2
13634.0,33,5,1547.3600000000001,700,309.4719999999999,156,1.5783783783783785,Sunday,12,1,309.47200000000004,169.4048983058046,-0.45377300613496957,2
13635.0,68,1,1071.03,677,1071.03,62,0.0,Monday,10,1,1071.03,0.0,0.0,2
13636.0,37,5,949.12,592,189.824,57,3.9838709677419355,Thursday,10,1,189.824,82.861771221716,10.025314685314683,1
13637.0,52,3,803.05,404,267.68333333333334,78,1.7938144329896908,Wednesday,13,1,267.68333333333334,144.82645936890583,-46.23571428571428,1
13638.0,16,1,122.64,93,122.64,8,0.0,Thursday,10,1,122.64,0.0,0.0,1
13639.0,74,1,1033.34,800,1033.3400000000001,39,0.0,Monday,13,1,1033.34,0.0,0.0,2
13642.0,216,1,312.28,151,312.28000000000003,57,0.0,Sunday,12,1,312.28,0.0,0.0,1
13643.0,31,3,519.44,273,173.14666666666668,24,5.666666666666667,Tuesday,15,1,173.14666666666668,86.08181302303835,33.910000000000004,1
13644.0,16,4,2624.26,2067,656.065,144,0.6068965517241379,Wednesday,11,1,656.065,190.37792317738246,-31.730000000000018,2
13645.0,120,1,252.1,158,252.1,5,0.0,Thursday,16,1,252.1,0.0,0.0,1
13647.0,10,4,1648.1200000000001,887,412.0300000000001,65,2.909090909090909,Thursday,13,1,412.03000000000003,46.26569787650457,-1.5255172413793057,2
13649.0,257,2,346.6,139,173.3,23,4.954545454545454,Wednesday,14,1,173.3,34.64823227814083,-16.333333333333332,1
13650.0,17,6,1836.34,922,306.0566666666667,79,2.6210526315789475,Monday,12,1,367.268,68.52324218832615,-1.7869491525423715,2
13651.0,40,1,79.2,32,79.2,5,0.0,Monday,12,1,79.2,0.0,0.0,1
13652.0,46,3,1095.08,578,365.02666666666664,48,5.193548387096774,Monday,9,1,365.02666666666664,80.17960172845294,15.405822784810125,1
13654.0,43,6,2707.33,2182,451.22166666666664,157,1.387878787878788,Sunday,16,1,541.466,267.93824088770907,89.97162337662338,2
13655.0,114,2,932.97,605,466.485,52,2.309090909090909,Wednesday,14,1,466.485,117.14638043917537,41.41750000000002,1
13656.0,165,2,379.65,490,189.82500000000002,49,3.5833333333333335,Thursday,15,1,189.825,38.36054287937019,10.849999999999996,1
13657.0,11,2,382.14,209,191.07,16,12.666666666666666,Sunday,12,1,191.07,54.772491270709985,12.910000000000002,1
13658.0,10,5,2639.17,1019,527.8340000000001,91,1.8037383177570094,Thursday,13,1,879.7233333333334,313.98221388055305,-47.6225,2
13659.0,206,2,1563.0,882,781.5,92,1.1274509803921569,Sunday,12,1,781.5,358.7859807740543,-126.85000000000002,2
13662.0,86,3,881.26,533,293.75333333333333,50,3.392156862745098,Thursday,13,1,293.75333333333333,68.69733425201689,22.305714285714277,1
13663.0,179,1,189.47,91,189.46999999999997,13,0.0,Monday,15,1,189.47,0.0,0.0,1
13666.0,60,3,84.65,41,28.21666666666667,12,20.636363636363637,Friday,13,1,42.325,30.723789642555488,-5.4312499999999995,1
13667.0,149,1,299.05,149,299.04999999999995,82,0.0,Wednesday,15,1,299.05,0.0,0.0,1
13668.0,3,21,6309.83,3722,300.46809523809526,284,0.7575757575757576,Thursday,12,1,525.8191666666667,355.9451574063912,-7.873280116110308,0
13669.0,51,2,218.55,237,109.275,9,12.25,Thursday,9,1,109.27499999999999,86.44380400005541,40.749999999999986,1
13670.0,75,1,349.7,282,349.7,25,0.0,Sunday,15,1,349.7,0.0,0.0,1
13672.0,301,2,186.39000000000001,57,93.195,4,6.0,Friday,13,1,93.19500000000001,43.9325443151202,62.13,1
13673.0,19,2,387.44,114,193.72000000000003,47,0.22033898305084745,Monday,15,1,387.44,0.0,0.0,1
13675.0,151,2,486.82000000000005,330,243.41000000000003,25,5.541666666666667,Monday,12,1,243.41000000000003,91.96630796112237,-26.011999999999993,1
13678.0,152,1,232.6,924,232.6,16,0.0,Monday,10,1,232.6,0.0,0.0,1
13680.0,1,4,3719.12,1934,929.78,164,1.7461139896373057,Thursday,13,1,1239.7066666666667,997.972564469251,-168.5854854368932,0
13681.0,18,4,827.83,360,206.9575,37,2.4285714285714284,Sunday,11,1,275.9433333333333,64.64220319058852,27.49115384615385,1
13682.0,187,1,59.5,10,59.5,3,0.0,Sunday,14,1,59.5,0.0,0.0,1
13684.0,286,1,65.13,38,65.13000000000001,29,0.0,Sunday,10,1,65.13,0.0,0.0,1
13685.0,3,7,3119.44,5056,445.63428571428574,29,1.4473684210526316,Monday,10,1,1559.72,529.9482482280699,-374.73,0
13686.0,183,1,72.0,70,72.0,8,0.0,Friday,9,1,72.0,0.0,0.0,1
13689.0,63,1,910.0,512,910.0,6,0.0,Friday,13,1,910.0,0.0,0.0,2
13690.0,59,1,172.25,67,172.25,9,0.0,Tuesday,15,1,172.25,0.0,0.0,1
13692.0,25,3,1488.32,1226,496.1066666666666,48,4.0576923076923075,Sunday,12,1,496.10666666666674,433.6134297197601,12.672441860465119,2
13695.0,31,15,2504.13,1603,166.942,46,2.50561797752809,Friday,14,1,278.2366666666667,215.85516961611086,33.219166666666666,2
13697.0,39,1,151.29999999999998,177,151.3,12,0.0,Tuesday,9,1,151.29999999999998,0.0,0.0,1
13699.0,155,1,308.58000000000004,66,308.58,14,0.0,Thursday,16,1,308.58000000000004,0.0,0.0,1
13700.0,26,10,2248.63,2281,224.863,139,1.544041450777202,Thursday,11,1,321.23285714285714,106.96381268358716,8.73300653594771,2
13703.0,318,1,99.5,10,99.5,1,0.0,Tuesday,13,1,99.5,0.0,0.0,1
13704.0,5,9,2308.06,1531,256.4511111111112,111,0.6090225563909775,Tuesday,15,1,577.015,514.6023110130774,-375.342,2
13705.0,8,3,711.86,363,237.28666666666666,25,13.518518518518519,Monday,9,1,237.28666666666666,70.44095778262339,-11.098715596330274,1
13706.0,303,1,330.79,189,330.79,20,0.0,Thursday,9,1,330.79,0.0,0.0,1
13707.0,267,2,806.41,351,403.205,48,1.0212765957446808,Friday,13,1,403.205,254.84835500744356,-180.20499999999998,1
13708.0,271,1,283.33,300,283.33000000000004,48,0.0,Sunday,13,1,283.33,0.0,0.0,1
13709.0,4,13,6307.650000000001,3508,485.2038461538462,244,0.9221556886227545,Friday,14,1,1051.275,505.6550235387758,44.02085365853659,0
13710.0,32,1,180.48,176,180.48,8,0.0,Tuesday,8,1,180.48,0.0,0.0,1
13711.0,219,2,252.06,140,126.03000000000002,11,0.0,Thursday,10,1,252.06,0.0,0.0,1
13712.0,247,1,228.84,352,228.83999999999997,10,0.0,Thursday,12,1,228.84,0.0,0.0,1
13715.0,281,5,1077.39,562,215.47799999999998,89,0.8737864077669902,Wednesday,12,1,359.13000000000005,193.53240064650677,-124.035,1
13716.0,269,1,138.28,138,138.28,21,0.0,Tuesday,13,1,138.28,0.0,0.0,1
13717.0,32,6,1445.01,1959,240.83500000000004,92,2.603960396039604,Monday,14,1,240.835,55.87325397719377,-6.482547945205483,2
13718.0,246,2,306.55,173,153.275,9,4.454545454545454,Thursday,11,1,153.275,55.472526984084645,39.224999999999994,1
13719.0,15,5,1041.68,609,208.336,56,3.6779661016949152,Sunday,15,1,260.42,136.8873656210341,33.244594594594595,1
13720.0,117,4,799.9,501,199.975,42,3.238095238095238,Wednesday,9,1,199.975,68.59415062525376,-2.4254237288135574,1
13721.0,36,1,524.14,316,524.1400000000001,28,0.0,Thursday,14,1,524.14,0.0,0.0,1
13722.0,132,3,2375.41,1401,791.8033333333333,75,1.7976190476190477,Wednesday,11,1,1187.705,389.99060302781646,-137.8825,2
13723.0,217,1,199.85000000000002,43,199.85000000000002,6,0.0,Friday,17,1,199.85000000000002,0.0,0.0,1
13725.0,50,8,1980.56,806,247.57,95,2.4854368932038833,Friday,12,1,396.11199999999997,590.4886554117701,-102.84825000000001,2
13726.0,39,2,1079.6599999999999,1054,539.8299999999999,39,1.4878048780487805,Wednesday,11,1,539.83,349.52288194051044,164.76666666666668,2
13727.0,29,2,333.48,162,166.74,19,0.21052631578947367,Sunday,12,1,333.48,0.0,0.0,1
13728.0,37,6,1016.14,458,169.35666666666668,38,4.354838709677419,Wednesday,10,1,169.35666666666665,27.994699974578523,4.017142857142859,1
13730.0,136,2,752.6,488,376.3,38,0.5952380952380952,Friday,12,1,752.6,0.0,0.0,1
13731.0,219,2,610.59,278,305.295,36,0.7297297297297297,Thursday,10,1,305.295,3.9951533137039776,-5.649999999999977,1
13732.0,28,1,491.86,498,491.86000000000007,33,0.0,Friday,15,1,491.86,0.0,0.0,1
13735.0,25,4,2883.54,1128,720.8849999999999,158,1.0721649484536082,Tuesday,11,1,720.885,279.91792898395533,-16.400152671755723,2
13736.0,5,2,729.8,496,364.9,166,1.3492063492063493,Sunday,15,1,364.9,10.422753954689718,1.6377777777777789,2
13737.0,200,1,339.59999999999997,125,339.6,29,0.0,Monday,16,1,339.59999999999997,0.0,0.0,1
13739.0,18,1,216.9,54,216.9,3,0.0,Monday,13,1,216.9,0.0,0.0,1
13740.0,241,1,350.75,425,350.75,23,0.0,Wednesday,10,1,350.75,0.0,0.0,1
13741.0,72,3,668.4300000000001,218,222.81000000000003,34,4.393939393939394,Thursday,9,1,222.81000000000003,73.82137969450315,35.46000000000001,1
13742.0,17,12,3107.87,1115,258.9891666666667,200,0.9551282051282052,Sunday,14,1,443.9814285714286,310.5906118150049,-23.86876838235295,2
13743.0,3,7,1341.6,1776,191.65714285714284,8,6.325,Friday,14,1,223.6,64.38774044800765,10.793513513513512,1
13744.0,95,2,1080.52,1153,540.26,54,3.1774193548387095,Sunday,14,1,540.26,391.8220095910897,-79.16,2
13745.0,162,1,300.04,496,300.03999999999996,25,0.0,Thursday,16,1,300.04,0.0,0.0,1
13747.0,374,1,79.6,8,79.6,1,0.0,Wednesday,10,1,79.6,0.0,0.0,1
13748.0,96,5,948.25,439,189.64999999999998,24,10.25925925925926,Monday,9,1,316.0833333333333,97.18194705465278,17.334016393442624,1
13750.0,54,5,1647.26,516,329.452,20,12.173913043478262,Tuesday,15,1,329.452,21.884265352074312,-2.096204379562045,1
13751.0,288,1,296.25,152,296.25,9,0.0,Thursday,15,1,296.25,0.0,0.0,1
13752.0,124,6,1175.38,874,195.89666666666665,64,1.6216216216216217,Sunday,14,1,235.07600000000002,136.03850385093185,-52.51700000000001,1
13753.0,288,1,741.26,512,741.26,35,0.0,Friday,12,1,741.26,0.0,0.0,1
13754.0,152,2,282.59999999999997,214,141.3,11,15.0,Wednesday,14,1,141.3,20.78893936688451,-4.900000000000001,1
13755.0,4,9,2108.06,1242,234.2288888888889,232,0.175,Monday,13,1,702.6866666666666,481.17972581285403,-364.28000000000003,2
13756.0,2,14,5189.52,3188,370.68,66,2.5390070921985815,Wednesday,9,1,576.6133333333333,313.2738836864637,-4.225449790794978,0
13758.0,12,7,3190.55,1844,455.79285714285714,104,3.0948275862068964,Sunday,15,1,638.11,255.8085855674121,26.549064171122993,2
13759.0,33,2,659.4100000000001,287,329.705,24,1.5416666666666667,Thursday,15,1,329.70500000000004,326.266139907285,-230.70500000000004,1
13760.0,54,2,286.79,197,143.39499999999998,50,3.607142857142857,Sunday,16,1,143.395,11.745043635508564,2.372857142857145,1
13761.0,50,2,1070.65,642,535.325,68,1.8695652173913044,Thursday,14,1,535.325,61.68092452290244,21.807499999999976,2
13762.0,219,1,306.72,272,306.72,7,0.0,Thursday,9,1,306.72,0.0,0.0,1
13763.0,63,1,1714.96,728,1714.9599999999998,15,0.0,Friday,15,1,1714.96,0.0,0.0,2
13764.0,71,3,1516.42,923,505.47333333333336,182,1.2975609756097561,Friday,12,1,505.47333333333336,65.044972390903,4.869615384615386,2
13767.0,2,37,17220.36,7322,465.41513513513513,55,0.9673024523160763,Monday,9,1,1435.03,1000.6063831769942,17.18687953555878,0
13769.0,2,10,2796.51,1163,279.651,73,2.701492537313433,Monday,13,1,310.72333333333336,62.555422027191206,3.705604477611942,2
13771.0,64,4,2634.45,1477,658.6125,114,1.5423728813559323,Thursday,14,1,878.15,288.23082329966024,70.82903225806449,2
13772.0,34,3,1122.63,540,374.21000000000004,141,1.191860465116279,Sunday,11,1,374.21000000000004,126.47715643546071,33.07115384615385,2
13774.0,82,1,345.0,192,345.0,22,0.0,Monday,12,1,345.0,0.0,0.0,1
13778.0,103,1,178.7,70,178.7,9,0.0,Sunday,15,1,178.7,0.0,0.0,1
13780.0,7,2,360.01,318,180.00500000000002,56,2.9107142857142856,Friday,13,1,180.00500000000002,90.12075926222548,21.241666666666667,1
13781.0,251,1,127.84,30,127.84,17,0.0,Sunday,12,1,127.84,0.0,0.0,1
13782.0,13,6,908.86,369,151.47666666666666,96,2.7857142857142856,Sunday,12,1,181.772,47.45981742484899,1.2402824858757067,1
13784.0,10,11,2462.79,2493,223.88999999999996,9,10.6,Thursday,9,1,273.6433333333333,244.47922692940602,1.2308898305084752,2
13786.0,367,1,230.39999999999998,136,230.4,7,0.0,Tuesday,13,1,230.39999999999998,0.0,0.0,1
13787.0,76,2,309.04,337,154.52,24,9.6,Sunday,12,1,154.52,68.05195662139334,10.693333333333335,1
13790.0,4,1,348.8,748,348.79999999999995,45,0.0,Monday,15,1,348.8,0.0,0.0,1
13791.0,128,2,1516.0,1200,758.0,7,4.0,Friday,16,1,758.0,253.144227664784,-179.0,2
13792.0,66,2,195.55,92,97.77499999999998,13,18.416666666666668,Tuesday,14,1,97.775,32.774399307996475,5.793749999999999,1
13799.0,117,2,688.86,402,344.43000000000006,32,4.657894736842105,Monday,12,1,344.42999999999995,3.860803025278555,0.9099999999999966,1
13800.0,310,1,558.32,331,558.32,33,0.0,Thursday,12,1,558.32,0.0,0.0,1
13801.0,67,1,324.8,168,324.79999999999995,23,0.0,Tuesday,10,1,324.8,0.0,0.0,1
13802.0,139,3,4599.42,2572,1533.14,55,2.9152542372881354,Wednesday,10,1,1533.14,598.4254844172331,21.734285714285733,2
13803.0,255,1,277.07,121,277.07000000000005,17,0.0,Tuesday,12,1,277.07,0.0,0.0,1
13804.0,31,7,2588.39,1462,369.77,124,1.9253731343283582,Wednesday,12,1,647.0975,221.486633362678,-24.426089385474857,2
13805.0,52,2,924.6,1900,462.29999999999995,10,6.333333333333333,Tuesday,14,1,462.3,53.655262556435225,-37.94,1
13806.0,64,1,256.38,56,256.38,10,0.0,Friday,11,1,256.38,0.0,0.0,1
13807.0,367,1,112.6,36,112.6,7,0.0,Tuesday,15,1,112.6,0.0,0.0,1
13808.0,6,5,1747.66,782,349.53200000000004,70,1.1866666666666668,Sunday,12,1,582.5533333333334,308.17520752541617,-181.57142857142858,2
13809.0,305,1,155.05,29,155.05,11,0.0,Monday,13,0,155.05,0.0,0.0,1
13810.0,29,2,827.51,307,413.755,30,0.8709677419354839,Friday,12,0,413.755,262.68309814299056,-371.49,2
13811.0,184,2,519.75,63,259.875,5,6.111111111111111,Thursday,9,0,259.875,52.50267850310115,37.125,1
13812.0,42,3,485.0,330,161.66666666666666,32,1.9375,Friday,12,0,242.5,25.795255377685265,-18.24000000000001,1
13813.0,40,4,1168.8600000000001,541,292.21500000000003,53,1.46875,Monday,10,0,389.62000000000006,82.65370651096055,17.33142857142858,1
